"STATION","DATE","TMAX","TMIN","TOBS","WESD","WESF"
"USC00410433","2020-04-28","87","61","71","0.0","0.0"
"USC00410433","2020-04-29","90","62","62","0.0","0.0"
"USC00410433","2020-04-30","81","52","54","0.0","0.0"
"USC00410433","2020-05-01","87","54","61","0.0","0.0"
"USC00410433","2020-05-02","86","61","67","0.0","0.0"
"USC00410433","2020-05-03","90","67","68","0.0","0.0"
"USC00410433","2020-05-04","92","68","70","0.0","0.0"
"USC00410433","2020-05-05","94","70","73","0.0","0.0"
"USC00410433","2020-05-06","83","63","63","0.0","0.0"
"USC00410433","2020-05-07","85","55","55","0.0","0.0"
"USC00410433","2020-05-08","80","55","72","0.0","0.0"
"USC00410433","2020-05-09","82","58","58","0.0","0.0"
"USC00410433","2020-05-10","77","51","51","0.0","0.0"
"USC00410433","2020-05-11","80","51","54","0.0","0.0"
"USC00410433","2020-05-12","84","54","69","0.0","0.0"
"USC00410433","2020-05-13","73","64","64","0.0","0.0"
"USC00410433","2020-05-14","85","64","71","0.0","0.0"
"USC00410433","2020-05-15","90","71","71","0.0","0.0"
"USC00410433","2020-05-16","90","61","61","0.0","0.0"
"USC00410433","2020-05-17","79","61","63","0.0","0.0"
"USC00410433","2020-05-18","87","62","62","0.0","0.0"
"USC00410433","2020-05-19","93","62","66","0.0","0.0"
"USC00410433","2020-05-20","95","66","73","0.0","0.0"
"USC00410433","2020-05-21","92","68","68","0.0","0.0"
"USC00410433","2020-05-22","90","68","73","0.0","0.0"
"USC00410433","2020-05-23","93","73","76","0.0","0.0"
"USC00410433","2020-05-24","92","75","75","0.0","0.0"
"USC00410433","2020-05-25","93","63","65","0.0","0.0"
"USC00410433","2020-05-26","76","62","63","0.0","0.0"
"USC00410433","2020-05-27","83","59","60","0.0","0.0"
"USC00410433","2020-05-28","89","60","60","0.0","0.0"
"USC00410433","2020-05-29","87","60","68","0.0","0.0"
"USC00410433","2020-05-30","86","64","65","0.0","0.0"
"USC00410433","2020-05-31","87","65","72","0.0","0.0"
"USC00410433","2020-06-01","83","67","69","0.0","0.0"
"USC00410433","2020-06-02","82","69","70","0.0","0.0"
"USC00410433","2020-06-03","87","69","71","0.0","0.0"
"USC00410433","2020-06-04","90","71","72","0.0","0.0"
"USC00410433","2020-06-05","93","72","73","0.0","0.0"
"USC00410433","2020-06-06","93","71","71","0.0","0.0"
"USC00410433","2020-06-07","95","71","73","0.0","0.0"
"USC00410433","2020-06-08","93","70","70","0.0","0.0"
"USC00410433","2020-06-09","99","70","76","0.0","0.0"
"USC00410433","2020-06-10","98","64","67","0.0","0.0"
"USC00410433","2020-06-11","92","60","60","0.0","0.0"
"USC00410433","2020-06-12","93","60","62","0.0","0.0"
"USC00410433","2020-06-13","92","62","64","0.0","0.0"
"USC00410433","2020-06-14","93","63","63","0.0","0.0"
"USC00410433","2020-06-15","93","63","68","0.0","0.0"
"USC00410433","2020-06-16","94","68","74","0.0","0.0"
"USC00410433","2020-06-17","94","69","69","0.0","0.0"
"USC00410433","2020-06-18","94","69","71","0.0","0.0"
"USC00410433","2020-06-19","93","71","75","0.0","0.0"
"USC00410433","2020-06-20","93","68","68","0.0","0.0"
"USC00410433","2020-06-21","91","68","75","0.0","0.0"
"USC00410433","2020-06-22","93","75","77","0.0","0.0"
"USC00410433","2020-06-23","90","76","76","0.0","0.0"
"USC00410433","2020-06-24","88","68","72","0.0","0.0"
"USC00410433","2020-06-25","81","70","70","0.0","0.0"
"USC00410433","2020-06-26","90","70","72","0.0","0.0"
"USC00410433","2020-06-27","85","71","76","0.0","0.0"
"USC00410433","2020-06-28","90","76","78","0.0","0.0"
"USC00410433","2020-06-29","85","74","76","0.0","0.0"
"USC00410433","2020-06-30","87","76","77","0.0","0.0"
"USC00410433","2020-07-01","90","77","78","0.0","0.0"
"USC00410433","2020-07-02","92","77","77","0.0","0.0"
"USC00410433","2020-07-03","95","73","73","0.0","0.0"
"USC00410433","2020-07-04","97","72","72","0.0","0.0"
"USC00410433","2020-07-05","98","72","74","0.0","0.0"
"USC00410433","2020-07-06","98","74","76","0.0","0.0"
"USC00410433","2020-07-07","89","76","78","0.0","0.0"
"USC00410433","2020-07-08","93","77","77","0.0","0.0"
"USC00410433","2020-07-09","95","77","78","0.0","0.0"
"USC00410433","2020-07-10","98","76","76","0.0","0.0"
"USC00410433","2020-07-11","99","76","76","0.0","0.0"
"USC00410433","2020-07-12","100","76","76","0.0","0.0"
"USC00410433","2020-07-13","102","76","77","0.0","0.0"
"USC00410433","2020-07-14","105","75","75","0.0","0.0"
"USC00410433","2020-07-15","102","75","76","0.0","0.0"
"USC00410433","2020-07-16","99","75","75","0.0","0.0"
"USC00410433","2020-07-17","99","74","74","0.0","0.0"
"USC00410433","2020-07-18","99","74","74","0.0","0.0"
"USC00410433","2020-07-19","96","73","73","0.0","0.0"
"USC00410433","2020-07-20","98","72","72","0.0","0.0"
"USC00410433","2020-07-21","97","72","75","0.0","0.0"
"USC00410433","2020-07-22","94","75","77","0.0","0.0"
"USC00410433","2020-07-23","98","77","77","0.0","0.0"
"USC00410433","2020-07-24","100","76","76","0.0","0.0"
"USC00410433","2020-07-25","96","75","75","0.0","0.0"
"USC00410433","2020-07-26","91","75","76","0.0","0.0"
"USC00410433","2020-07-27","92","74","75","0.0","0.0"
"USC00410433","2020-07-28","96","72","73","0.0","0.0"
"USC00410433","2020-07-29","100","72","72","0.0","0.0"
"USC00410433","2020-07-30","98","72","74","0.0","0.0"
"USC00410433","2020-07-31","97","74","78","0.0","0.0"
"USC00410433","2020-08-01","94","71","72","0.0","0.0"
"USC00410433","2020-08-02","97","72","72","0.0","0.0"
"USC00410433","2020-08-03","99","71","71","0.0","0.0"
"USC00410433","2020-08-04","101","71","71","0.0","0.0"
"USC00410433","2020-08-05","98","71","71","0.0","0.0"
"USC00410433","2020-08-06","99","71","75","0.0","0.0"
"USC00410433","2020-08-07","99","74","74","0.0","0.0"
"USC00410433","2020-08-08","98","74","74","0.0","0.0"
"USC00410433","2020-08-09","99","74","76","0.0","0.0"
"USC00410433","2020-08-10","100","76","77","0.0","0.0"
"USC00410433","2020-08-11","100","77","77","0.0","0.0"
"USC00410433","2020-08-12","100","76","77","0.0","0.0"
"USC00410433","2020-08-13","102","76","76","0.0","0.0"
"USC00410433","2020-08-14","102","76","76","0.0","0.0"
"USC00410433","2020-08-15","104","76","77","0.0","0.0"
"USC00410433","2020-08-16","105","76","76","0.0","0.0"
"USC00410433","2020-08-17","104","74","74","0.0","0.0"
"USC00410433","2020-08-18","97","71","71","0.0","0.0"
"USC00410433","2020-08-19","100","71","74","0.0","0.0"
"USC00410433","2020-08-20","100","67","68","0.0","0.0"
"USC00410433","2020-08-21","98","68","76","0.0","0.0"
"USC00410433","2020-08-22","100","67","67","0.0","0.0"
"USC00410433","2020-08-23","91","66","66","0.0","0.0"
"USC00410433","2020-08-24","95","66","71","0.0","0.0"
"USC00410433","2020-08-25","97","71","71","0.0","0.0"
"USC00410433","2020-08-26","98","71","75","0.0","0.0"
"USC00410433","2020-08-27","93","74","74","0.0","0.0"
"USC00410433","2020-08-28","98","74","78","0.0","0.0"
"USC00410433","2020-08-29","103","77","77","0.0","0.0"
"USC00410433","2020-08-30","102","77","77","0.0","0.0"
"USC00410433","2020-08-31","99","77","80","0.0","0.0"
"USC00410433","2020-09-01","100","80","80","0.0","0.0"
"USC00410433","2020-09-02","97","76","78","0.0","0.0"
"USC00410433","2020-09-03","79","71","77","0.0","0.0"
"USC00410433","2020-09-04","83","70","70","0.0","0.0"
"USC00410433","2020-09-05","79","70","72","0.0","0.0"
"USC00410433","2020-09-06","88","70","70","0.0","0.0"
"USC00410433","2020-09-07","92","70","70","0.0","0.0"
"USC00410433","2020-09-08","94","70","75","0.0","0.0"
"USC00410433","2020-09-09","86","73","73","0.0","0.0"
"USC00410433","2020-09-10","78","56","56","0.0","0.0"
"USC00410433","2020-09-11","64","56","60","0.0","0.0"
"USC00410433","2020-09-12","83","60","65","0.0","0.0"
"USC00410433","2020-09-13","89","65","72","0.0","0.0"
"USC00410433","2020-09-14","90","71","71","0.0","0.0"
"USC00410433","2020-09-15","88","71","72","0.0","0.0"
"USC00410433","2020-09-16","88","71","72","0.0","0.0"
"USC00410433","2020-09-17","90","72","74","0.0","0.0"
"USC00410433","2020-09-18","87","69","69","0.0","0.0"
"USC00410433","2020-09-19","85","65","66","0.0","0.0"
"USC00410433","2020-09-20","81","60","61","0.0","0.0"
"USC00410433","2020-09-21","82","61","66","0.0","0.0"
"USC00410433","2020-09-22","67","66","66","0.0","0.0"
"USC00410433","2020-09-23","71","66","68","0.0","0.0"
"USC00410433","2020-09-24","73","67","67","0.0","0.0"
"USC00410433","2020-09-25","78","58","58","0.0","0.0"
"USC00410433","2020-09-26","87","58","66","0.0","0.0"
"USC00410433","2020-09-27","87","66","75","0.0","0.0"
"USC00410433","2020-09-28","90","64","64","0.0","0.0"
"USC00410433","2020-09-29","78","52","52","0.0","0.0"
"USC00410433","2020-09-30","80","51","51","0.0","0.0"
"USC00410433","2020-10-01","87","51","54","0.0","0.0"
"USC00410433","2020-10-02","87","54","58","0.0","0.0"
"USC00410433","2020-10-03","82","55","55","0.0","0.0"
"USC00410433","2020-10-04","84","55","59","0.0","0.0"
"USC00410433","2020-10-05","86","59","62","0.0","0.0"
"USC00410433","2020-10-06","85","62","63","0.0","0.0"
"USC00410433","2020-10-07","86","60","61","0.0","0.0"
"USC00410433","2020-10-08","87","57","57","0.0","0.0"
"USC00410433","2020-10-09","87","57","71","0.0","0.0"
"USC00410433","2020-10-10","85","64","64","0.0","0.0"
"USC00410433","2020-10-11","93","64","65","0.0","0.0"
"USC00410433","2020-10-12","95","65","72","0.0","0.0"
"USC00410433","2020-10-13","84","56","56","0.0","0.0"
"USC00410433","2020-10-14","86","56","59","0.0","0.0"
"USC00410433","2020-10-15","90","59","73","0.0","0.0"
"USC00410433","2020-10-16","86","61","61","0.0","0.0"
"USC00410433","2020-10-17","74","53","61","0.0","0.0"
"USC00410433","2020-10-18","77","61","70","0.0","0.0"
"USC00410433","2020-10-19","90","70","72","0.0","0.0"
"USC00410433","2020-10-20","90","72","74","0.0","0.0"
"USC00410433","2020-10-21","88","71","71","0.0","0.0"
"USC00410433","2020-10-22","87","70","70","0.0","0.0"
"USC00410433","2020-10-23","88","70","73","0.0","0.0"
"USC00410433","2020-10-24","80","50","50","0.0","0.0"
"USC00410433","2020-10-25","65","49","56","0.0","0.0"
"USC00410433","2020-10-26","81","56","71","0.0","0.0"
"USC00410433","2020-10-27","73","39","39","0.0","0.0"
"USC00410433","2020-10-28","42","38","38","0.0","0.0"
"USC00410433","2020-10-29","59","37","46","0.0","0.0"
"USC00410433","2020-10-30","60","41","41","0.0","0.0"
"USC00410433","2020-10-31","68","39","39","0.0","0.0"
"USC00410433","2020-11-01",,,,"0.0","0.0"
"USC00410433","2020-11-02",,,,"0.0","0.0"
"USC00410433","2020-11-03",,,,"0.0","0.0"
"USC00410433","2020-11-04",,,,"0.0","0.0"
"USC00410433","2020-11-05",,,,"0.0","0.0"
"USC00410433","2020-11-06",,,,"0.0","0.0"
"USC00410433","2020-11-07",,,,"0.0","0.0"
"USC00410433","2020-11-08",,,,"0.0","0.0"
"USC00410433","2020-11-09",,,,"0.0","0.0"
"USC00410433","2020-11-10",,,,"0.0","0.0"
"USC00410433","2020-11-11",,,,"0.0","0.0"
"USC00410433","2020-11-12",,,,"0.0","0.0"
"USC00410433","2020-11-13",,,,"0.0","0.0"
"USC00410433","2020-11-14",,,,"0.0","0.0"
"USC00410433","2020-11-15",,,,"0.0","0.0"
"USC00410433","2020-11-16",,,,"0.0","0.0"
"USC00410433","2020-11-17",,,,"0.0","0.0"
"USC00410433","2020-11-18",,,,"0.0","0.0"
"USC00410433","2020-11-19",,,,"0.0","0.0"
"USC00410433","2020-11-20",,,,"0.0","0.0"
"USC00410433","2020-11-21",,,,"0.0","0.0"
"USC00410433","2020-11-22",,,,"0.0","0.0"
"USC00410433","2020-11-23",,,,"0.0","0.0"
"USC00410433","2020-11-24",,,,"0.0","0.0"
"USC00410433","2020-11-25",,,,"0.0","0.0"
"USC00410433","2020-11-26",,,,"0.0","0.0"
"USC00410433","2020-11-27",,,,"0.0","0.0"
"USC00410433","2020-11-28",,,,"0.0","0.0"
"USC00410433","2020-11-29",,,,"0.0","0.0"
"USC00410433","2020-11-30",,,,"0.0","0.0"
"USC00410433","2020-12-01","53","26","29","0.0","0.0"
"USC00410433","2020-12-02","60","29","45","0.0","0.0"
"USC00410433","2020-12-03","63","37","37","0.0","0.0"
"USC00410433","2020-12-04","55","32","32","0.0","0.0"
"USC00410433","2020-12-05","55","32","39","0.0","0.0"
"USC00410433","2020-12-06","51","39","39","0.0","0.0"
"USC00410433","2020-12-07","63","39","40","0.0","0.0"
"USC00410433","2020-12-08","67","39","40","0.0","0.0"
"USC00410433","2020-12-09","75","40","44","0.0","0.0"
"USC00410433","2020-12-10","78","41","41","0.0","0.0"
"USC00410433","2020-12-11","74","41","63","0.0","0.0"
"USC00410433","2020-12-12","67","45","46","0.0","0.0"
"USC00410433","2020-12-13","60","46","52","0.0","0.0"
"USC00410433","2020-12-14","62","34","34","0.0","0.0"
"USC00410433","2020-12-15","48","34","38","0.0","0.0"
"USC00410433","2020-12-16","55","34","34","0.0","0.0"
"USC00410433","2020-12-17","53","28","28","0.0","0.0"
"USC00410433","2020-12-18","63","28","38","0.0","0.0"
"USC00410433","2020-12-19","61","38","57","0.0","0.0"
"USC00410433","2020-12-20","64","37","40","0.0","0.0"
"USC00410433","2020-12-21","65","35","35","0.0","0.0"
"USC00410433","2020-12-22","70","35","45","0.0","0.0"
"USC00410433","2020-12-23","72","45","64","0.0","0.0"
"USC00410433","2020-12-24","76","33","33","0.0","0.0"
"USC00410433","2020-12-25","54","33","39","0.0","0.0"
"USC00410433","2020-12-26","66","36","37","0.0","0.0"
"USC00410433","2020-12-27","68","37","49","0.0","0.0"
"USC00410433","2020-12-28","74","49","59","0.0","0.0"
"USC00410433","2020-12-29","72","59","61","0.0","0.0"
"USC00410433","2020-12-30","72","61","65","0.0","0.0"
"USC00410433","2020-12-31","73","37","37","0.0","0.0"
"USC00410433","2021-01-01","39","35","35","0.0","0.0"
"USC00410433","2021-01-02","51","33","33","0.0","0.0"
"USC00410433","2021-01-03","59","33","37","0.0","0.0"
"USC00410433","2021-01-04","69","37","39","0.0","0.0"
"USC00410433","2021-01-05","72","39","46","0.0","0.0"
"USC00410433","2021-01-06","70","45","60","0.0","0.0"
"USC00410433","2021-01-07","66","42","44","0.0","0.0"
"USC00410433","2021-01-08","60","35","35","0.0","0.0"
"USC00410433","2021-01-09","50","33","33","0.0","0.0"
"USC00410433","2021-01-10","53","33","37","0.0","0.0"
"USC00410433","2021-01-11","37","33","33","0.5","0.7"
"USC00410433","2021-01-12","46","29","30","0.0","0.0"
"USC00410433","2021-01-13","51","30","31","0.0","0.0"
"USC00410433","2021-01-14","64","31","38","0.0","0.0"
"USC00410433","2021-01-15","66","37","41","0.0","0.0"
"USC00410433","2021-01-16","59","35","35","0.0","0.0"
"USC00410433","2021-01-17","62","34","34","0.0","0.0"
"USC00410433","2021-01-18","65","34","46","0.0","0.0"
"USC00410433","2021-01-19","71","46","63","0.0","0.0"
"USC00410433","2021-01-20","63","46","46","0.0","0.0"
"USC00410433","2021-01-21","53","46","49","0.0","0.0"
"USC00410433","2021-01-22","65","49","54","0.0","0.0"
"USC00410433","2021-01-23","73","48","49","0.0","0.0"
"USC00410433","2021-01-24","61","49","59","0.0","0.0"
"USC00410433","2021-01-25","69","59","66","0.0","0.0"
"USC00410433","2021-01-26","72","40","40","0.0","0.0"
"USC00410433","2021-01-27","70","40","44","0.0","0.0"
"USC00410433","2021-01-28","64","34","36","0.0","0.0"
"USC00410433","2021-01-29","53","35","35","0.0","0.0"
"USC00410433","2021-01-30","66","35","60","0.0","0.0"
"USC00410433","2021-01-31","76","49","52","0.0","0.0"
"USC00410433","2021-02-01","66","42","44","0.0","0.0"
"USC00410433","2021-02-02","63","39","39","0.0","0.0"
"USC00410433","2021-02-03","66","39","45","0.0","0.0"
"USC00410433","2021-02-04","73","45","62","0.0","0.0"
"USC00410433","2021-02-05","81","46","47","0.0","0.0"
"USC00410433","2021-02-06","59","47","47","0.0","0.0"
"USC00410433","2021-02-07","72","34","35","0.0","0.0"
"USC00410433","2021-02-08","67","35","51","0.0","0.0"
"USC00410433","2021-02-09","72","49","49","0.0","0.0"
"USC00410433","2021-02-10","60","38","38","0.0","0.0"
"USC00410433","2021-02-11","39","28","29","0.0","0.0"
"USC00410433","2021-02-12","31","27","27","0.0","0.0"
"USC00410433","2021-02-13","30","25","25","0.0","0.0"
"USC00410433","2021-02-14","29","24","24","0.0","0.0"
"USC00410433","2021-02-15","25","6","6",,
"USC00410433","2021-02-16","21","4","4",,"0.0"
"USC00410433","2021-02-17","32","4","32",,"0.0"
"USC00410433","2021-02-18","33","28","33",,"0.0"
"USC00410433","2021-02-19","33","17","17",,"0.0"
"USC00410433","2021-02-20","39","17","26",,"0.0"
"USC00410433","2021-02-21","58","26","47","0.0","0.0"
"USC00410433","2021-02-22","73","39","39","0.0","0.0"
"USC00410433","2021-02-23","73","39","43","0.0","0.0"
"USC00410433","2021-02-24","77","43","63","0.0","0.0"
"USC00410433","2021-02-25","83","55","55","0.0","0.0"
"USC00410433","2021-02-26","55","45","46","0.0","0.0"
"USC00410433","2021-02-27","57","45","57","0.0","0.0"
"USC00410433","2021-02-28","75","57","68","0.0","0.0"
"USC00410433","2021-03-01","71","47","47","0.0","0.0"
"USC00410433","2021-03-02","51","42","42","0.0","0.0"
"USC00410433","2021-03-03","65","35","35","0.0","0.0"
"USC00410433","2021-03-04","72","35","43","0.0","0.0"
"USC00410433","2021-03-05","76","43","56","0.0","0.0"
"USC00410433","2021-03-06","78","48","48","0.0","0.0"
"USC00410433","2021-03-07","67","39","39","0.0","0.0"
"USC00410433","2021-03-08","70","39","43","0.0","0.0"
"USC00410433","2021-03-09","71","43","57","0.0","0.0"
"USC00410433","2021-03-10","75","57","62","0.0","0.0"
"USC00410433","2021-03-11","81","62","67","0.0","0.0"
"USC00410433","2021-03-12","79","67","68","0.0","0.0"
"USC00410433","2021-03-13","79","66","66","0.0","0.0"
"USC00410433","2021-03-14","74","52","52","0.0","0.0"
"USC00410433","2021-03-15","77","45","47","0.0","0.0"
"USC00410433","2021-03-16","86","47","66","0.0","0.0"
"USC00410433","2021-03-17","81","56","57","0.0","0.0"
"USC00410433","2021-03-18","76","43","44","0.0","0.0"
"USC00410433","2021-03-19","71","43","43","0.0","0.0"
"USC00410433","2021-03-20","68","39","39","0.0","0.0"
"USC00410433","2021-03-21","71","39","49","0.0","0.0"
"USC00410433","2021-03-22","73","49","56","0.0","0.0"
"USC00410433","2021-03-23","69","48","48","0.0","0.0"
"USC00410433","2021-03-24","80","48","49","0.0","0.0"
"USC00410433","2021-03-25","72","49","53","0.0","0.0"
"USC00410433","2021-03-26","73","46","47","0.0","0.0"
"USC00410433","2021-03-27","83","47","66","0.0","0.0"
"USC00410433","2021-03-28","83","59","59","0.0","0.0"
"USC00410433","2021-03-29","74","42","42","0.0","0.0"
"USC00410433","2021-03-30","78","42","59","0.0","0.0"
"USC00410433","2021-03-31","79","58","58","0.0","0.0"
"USC00410433","2021-04-01","69","42","43","0.0","0.0"
"USC00410433","2021-04-02","70","41","41","0.0","0.0"
"USC00410433","2021-04-03","72","41","53","0.0","0.0"
"USC00410433","2021-04-04","65","51","55","0.0","0.0"
"USC00410433","2021-04-05","73","55","58","0.0","0.0"
"USC00410433","2021-04-06","82","58","66","0.0","0.0"
"USC00410433","2021-04-07","85","66","69","0.0","0.0"
"USC00410433","2021-04-08","86","53","58","0.0","0.0"
"USC00410433","2021-04-09","90","58","67","0.0","0.0"
"USC00410433","2021-04-10","90","56","56","0.0","0.0"
"USC00410433","2021-04-11","80","46","46","0.0","0.0"
"USC00410433","2021-04-12","88","46","65","0.0","0.0"
"USC00410433","2021-04-13","88","65","68","0.0","0.0"
"USC00410433","2021-04-14","81","68","71","0.0","0.0"
"USC00410433","2021-04-15","81","62","62","0.0","0.0"
"USC00410433","2021-04-16","65","59","61","0.0","0.0"
"USC00410433","2021-04-17","66","50","50","0.0","0.0"
"USC00410433","2021-04-18","62","48","48","0.0","0.0"
"USC00410433","2021-04-19","68","47","51","0.0","0.0"
"USC00410433","2021-04-20","75","48","48","0.0","0.0"
"USC00410433","2021-04-21","82","42","42","0.0","0.0"
